movieId,title,genres,genres_clean,content_features,sentiment_score,sentiment_label
120635,Taken 3 (2015),Action|Crime|Thriller,Action Crime Thriller,Taken 3 (2015) Action Crime Thriller,0.0,neutral
120637,Blackhat (2015),Action|Crime|Drama|Mystery|Thriller,Action Crime Drama Mystery Thriller,Blackhat (2015) Action Crime Drama Mystery Thriller,0.0,neutral
120761,By the Law (1926),Drama,Drama,By the Law (1926) Drama,0.0,neutral
120783,Son of a Gun (2014),Action|Crime|Drama,Action Crime Drama,Son of a Gun (2014) Action Crime Drama,-0.34,negative
120799,Terminator Genisys (2015),Action|Adventure|Sci-Fi|Thriller,Action Adventure Sci-Fi Thriller,Terminator Genisys (2015) Action Adventure Sci-Fi Thriller,0.0,neutral
120807,John Mulaney: New In Town (2012),Comedy,Comedy,John Mulaney: New In Town (2012) Comedy,0.0,neutral
120813,Patton Oswalt: My Weakness Is Strong (2009),Comedy,Comedy,Patton Oswalt: My Weakness Is Strong (2009) Comedy,0.128,positive
120827,The Hound of the Baskervilles (1988),Crime|Drama|Horror|Mystery,Crime Drama Horror Mystery,The Hound of the Baskervilles (1988) Crime Drama Horror Mystery,0.0,neutral
120919,Man on High Heels (2014),Action|Comedy,Action Comedy,Man on High Heels (2014) Action Comedy,0.0,neutral
121007,Space Buddies (2009),Adventure|Children|Fantasy|Sci-Fi,Adventure Children Fantasy Sci-Fi,Space Buddies (2009) Adventure Children Fantasy Sci-Fi,0.0,neutral
121035,Houdini (2014),Drama,Drama,Houdini (2014) Drama,0.0,neutral
121097,To Grandmother's House We Go (1992),Adventure|Children|Comedy,Adventure Children Comedy,To Grandmother's House We Go (1992) Adventure Children Comedy,0.0,neutral
121099,101 Dalmatians II: Patch's London Adventure (2003),Animation|Children,Animation Children,101 Dalmatians II: Patch's London Adventure (2003) Animation Children,0.3182,positive
121129,The Hungover Games (2014),Comedy,Comedy,The Hungover Games (2014) Comedy,0.0,neutral
121169,The Duke of Burgundy (2014),Drama,Drama,The Duke of Burgundy (2014) Drama,0.0,neutral
121171,Red Army (2014),Documentary,Documentary,Red Army (2014) Documentary,0.0,neutral
121231,It Follows (2014),Horror,Horror,It Follows (2014) Horror,0.0,neutral
121253,The Town that Dreaded Sundown (2014),Horror|Thriller,Horror Thriller,The Town that Dreaded Sundown (2014) Horror Thriller,-0.5719,negative
121338,Carry on Cabby (1963),Adventure|Comedy|Romance,Adventure Comedy Romance,Carry on Cabby (1963) Adventure Comedy Romance,0.0,neutral
121342,Carry on Cruising (1962),Comedy|Romance,Comedy Romance,Carry on Cruising (1962) Comedy Romance,0.0,neutral
121372,Bill Burr: Let It Go (2010),Comedy,Comedy,Bill Burr: Let It Go (2010) Comedy,0.0,neutral
121374,Bill Burr: Why Do I Do This? (2008),Comedy,Comedy,Bill Burr: Why Do I Do This? (2008) Comedy,0.0,neutral
121469,Killer Movie (2008),Comedy|Horror|Mystery|Thriller,Comedy Horror Mystery Thriller,Killer Movie (2008) Comedy Horror Mystery Thriller,-0.6486,negative
121715,Sebastian Maniscalco: What's Wrong with People? (2012),Comedy,Comedy,Sebastian Maniscalco: What's Wrong with People? (2012) Comedy,-0.4767,negative
121781,Stuart Little 3: Call of the Wild (2005),Animation|Children|Comedy|Fantasy,Animation Children Comedy Fantasy,Stuart Little 3: Call of the Wild (2005) Animation Children Comedy Fantasy,0.0,neutral
122092,Guy X (2005),Comedy|War,Comedy War,Guy X (2005) Comedy War,0.0,neutral
122246,Tooth Fairy 2 (2012),Children|Comedy,Children Comedy,Tooth Fairy 2 (2012) Children Comedy,0.0,neutral
122260,The Diary of Anne Frank (2009),Drama|War,Drama War,The Diary of Anne Frank (2009) Drama War,0.0,neutral
122433,The Deadly Bees (1967),Horror|Mystery|Thriller,Horror Mystery Thriller,The Deadly Bees (1967) Horror Mystery Thriller,0.0,neutral
122490,Wicked Blood (2014),Action|Drama|Thriller,Action Drama Thriller,Wicked Blood (2014) Action Drama Thriller,-0.5267,negative
122627,Oblivion 2: Backlash (1996),Sci-Fi,Sci-Fi,Oblivion 2: Backlash (1996) Sci-Fi,0.0,neutral
122882,Mad Max: Fury Road (2015),Action|Adventure|Sci-Fi|Thriller,Action Adventure Sci-Fi Thriller,Mad Max: Fury Road (2015) Action Adventure Sci-Fi Thriller,-0.7845,negative
122884,Insidious: Chapter 3 (2015),Fantasy|Horror|Thriller,Fantasy Horror Thriller,Insidious: Chapter 3 (2015) Fantasy Horror Thriller,0.0,neutral
122886,Star Wars: Episode VII - The Force Awakens (2015),Action|Adventure|Fantasy|Sci-Fi|IMAX,Action Adventure Fantasy Sci-Fi IMAX,Star Wars: Episode VII - The Force Awakens (2015) Action Adventure Fantasy Sci-Fi IMAX,-0.5574,negative
122888,Ben-hur (2016),(no genres listed),(no genres listed),Ben-hur (2016) (no genres listed),0.0,neutral
122890,Warcraft (2016),Action|Adventure|Fantasy,Action Adventure Fantasy,Warcraft (2016) Action Adventure Fantasy,0.0,neutral
122892,Avengers: Age of Ultron (2015),Action|Adventure|Sci-Fi,Action Adventure Sci-Fi,Avengers: Age of Ultron (2015) Action Adventure Sci-Fi,0.0,neutral
122896,Pirates of the Caribbean: Dead Men Tell No Tales (2017),(no genres listed),(no genres listed),Pirates of the Caribbean: Dead Men Tell No Tales (2017) (no genres listed),-0.7579,negative
122898,Justice League (2017),Action|Adventure|Sci-Fi,Action Adventure Sci-Fi,Justice League (2017) Action Adventure Sci-Fi,0.5267,positive
122900,Ant-Man (2015),Action|Adventure|Sci-Fi,Action Adventure Sci-Fi,Ant-Man (2015) Action Adventure Sci-Fi,0.0,neutral
122902,Fantastic Four (2015),Action|Adventure|Fantasy|Sci-Fi,Action Adventure Fantasy Sci-Fi,Fantastic Four (2015) Action Adventure Fantasy Sci-Fi,0.5574,positive
122904,Deadpool (2016),Action|Adventure|Comedy|Sci-Fi,Action Adventure Comedy Sci-Fi,Deadpool (2016) Action Adventure Comedy Sci-Fi,0.0,neutral
122906,Black Panther (2017),Action|Adventure|Sci-Fi,Action Adventure Sci-Fi,Black Panther (2017) Action Adventure Sci-Fi,0.0,neutral
122912,Avengers: Infinity War - Part I (2018),Action|Adventure|Sci-Fi,Action Adventure Sci-Fi,Avengers: Infinity War - Part I (2018) Action Adventure Sci-Fi,-0.5994,negative
122916,Thor: Ragnarok (2017),Action|Adventure|Sci-Fi,Action Adventure Sci-Fi,Thor: Ragnarok (2017) Action Adventure Sci-Fi,0.0,neutral
122918,Guardians of the Galaxy 2 (2017),Action|Adventure|Sci-Fi,Action Adventure Sci-Fi,Guardians of the Galaxy 2 (2017) Action Adventure Sci-Fi,0.0,neutral
122920,Captain America: Civil War (2016),Action|Sci-Fi|Thriller,Action Sci-Fi Thriller,Captain America: Civil War (2016) Action Sci-Fi Thriller,-0.5994,negative
122922,Doctor Strange (2016),Action|Adventure|Sci-Fi,Action Adventure Sci-Fi,Doctor Strange (2016) Action Adventure Sci-Fi,-0.2023,negative
122924,X-Men: Apocalypse (2016),Action|Adventure|Fantasy|Sci-Fi,Action Adventure Fantasy Sci-Fi,X-Men: Apocalypse (2016) Action Adventure Fantasy Sci-Fi,0.0,neutral
122926,Untitled Spider-Man Reboot (2017),Action|Adventure|Fantasy,Action Adventure Fantasy,Untitled Spider-Man Reboot (2017) Action Adventure Fantasy,0.0,neutral
122932,Elsa & Fred (2014),Children|Comedy|Romance,Children Comedy Romance,Elsa & Fred (2014) Children Comedy Romance,0.0,neutral
123200,Jim Jefferies: I Swear to God (2009),Comedy,Comedy,Jim Jefferies: I Swear to God (2009) Comedy,0.2263,positive
123310,Tornado! (1996),Action,Action,Tornado! (1996) Action,0.0,neutral
123545,The Blue Lagoon (1949),Drama|Romance,Drama Romance,The Blue Lagoon (1949) Drama Romance,0.0,neutral
123553,In the Name of the King III (2014),Action|Adventure|Drama|Fantasy,Action Adventure Drama Fantasy,In the Name of the King III (2014) Action Adventure Drama Fantasy,0.0,neutral
123947,Cake (2014),Drama,Drama,Cake (2014) Drama,0.0,neutral
124273,Kevin Smith: Too Fat For 40 (2010),Comedy,Comedy,Kevin Smith: Too Fat For 40 (2010) Comedy,0.0,neutral
124404,"Snowflake, the White Gorilla (2011)",Adventure|Animation|Children|Comedy,Adventure Animation Children Comedy,"Snowflake, the White Gorilla (2011) Adventure Animation Children Comedy",0.0,neutral
124484,Kenny & Company (1976),Comedy|Drama,Comedy Drama,Kenny & Company (1976) Comedy Drama,0.0,neutral
124851,Delirium (2014),Adventure|Romance|Sci-Fi,Adventure Romance Sci-Fi,Delirium (2014) Adventure Romance Sci-Fi,0.0,neutral
124853,Why Man Creates (1968),Animation|Documentary,Animation Documentary,Why Man Creates (1968) Animation Documentary,0.2732,positive
124859,The Gambler (2014),Crime|Drama|Thriller,Crime Drama Thriller,The Gambler (2014) Crime Drama Thriller,0.0,neutral
125221,The Beast of Hollow Mountain (1956),Horror|Sci-Fi|Western,Horror Sci-Fi Western,The Beast of Hollow Mountain (1956) Horror Sci-Fi Western,0.0,neutral
125914,Mortdecai (2015),Adventure|Comedy|Mystery|Romance,Adventure Comedy Mystery Romance,Mortdecai (2015) Adventure Comedy Mystery Romance,0.0,neutral
125916,Fifty Shades of Grey (2015),Drama|Romance,Drama Romance,Fifty Shades of Grey (2015) Drama Romance,0.0516,positive
125970,Halloweentown (1998),Adventure|Children|Comedy|Fantasy,Adventure Children Comedy Fantasy,Halloweentown (1998) Adventure Children Comedy Fantasy,0.0,neutral
125974,Halloweentown High (2004),Adventure|Children|Comedy|Fantasy,Adventure Children Comedy Fantasy,Halloweentown High (2004) Adventure Children Comedy Fantasy,0.0,neutral
126088,A Flintstones Christmas Carol (1994),Animation|Children|Comedy,Animation Children Comedy,A Flintstones Christmas Carol (1994) Animation Children Comedy,0.0,neutral
126090,Hedgehog in the Fog (1975),Animation,Animation,Hedgehog in the Fog (1975) Animation,0.0,neutral
126142,The Cave of the Golden Rose (1991),Adventure|Children|Fantasy,Adventure Children Fantasy,The Cave of the Golden Rose (1991) Adventure Children Fantasy,0.0,neutral
126420,American Heist (2015),Action,Action,American Heist (2015) Action,0.0,neutral
126426,Solyaris (1968),Drama|Sci-Fi,Drama Sci-Fi,Solyaris (1968) Drama Sci-Fi,0.0,neutral
126430,The Pacific (2010),Action|Adventure|Drama|War,Action Adventure Drama War,The Pacific (2010) Action Adventure Drama War,0.0,neutral
126482,Strange Magic (2015),Animation|Children|Fantasy|Musical,Animation Children Fantasy Musical,Strange Magic (2015) Animation Children Fantasy Musical,-0.2023,negative
126548,The DUFF (2015),Comedy,Comedy,The DUFF (2015) Comedy,0.0,neutral
126577,"Daddy, I'm A Zombie (2012)",Animation|Comedy|Fantasy,Animation Comedy Fantasy,"Daddy, I'm A Zombie (2012) Animation Comedy Fantasy",0.0,neutral
126921,The Fox and the Hound 2 (2006),Adventure|Animation|Children|Comedy,Adventure Animation Children Comedy,The Fox and the Hound 2 (2006) Adventure Animation Children Comedy,0.0,neutral
127052,Operation 'Y' & Other Shurik's Adventures (1965),Comedy|Crime|Romance,Comedy Crime Romance,Operation 'Y' & Other Shurik's Adventures (1965) Comedy Crime Romance,0.34,positive
127096,Project Almanac (2015),Sci-Fi|Thriller,Sci-Fi Thriller,Project Almanac (2015) Sci-Fi Thriller,0.0,neutral
127098,Louis C.K.: Live at The Comedy Store (2015),Comedy,Comedy,Louis C.K.: Live at The Comedy Store (2015) Comedy,0.3612,positive
127108,Brooklyn (2015),Drama|Romance,Drama Romance,Brooklyn (2015) Drama Romance,0.0,neutral
127114,The End of the Tour (2015),Drama,Drama,The End of the Tour (2015) Drama,0.0,neutral
127116,Experimenter (2015),Drama,Drama,Experimenter (2015) Drama,0.0,neutral
127130,Mistress America (2015),Comedy,Comedy,Mistress America (2015) Comedy,0.0,neutral
127132,Zipper (2015),Drama|Thriller,Drama Thriller,Zipper (2015) Drama Thriller,0.0,neutral
127134,A Walk in the Woods (2015),Adventure|Comedy|Drama,Adventure Comedy Drama,A Walk in the Woods (2015) Adventure Comedy Drama,0.0,neutral
127136,True Story (2015),Drama|Mystery|Thriller,Drama Mystery Thriller,True Story (2015) Drama Mystery Thriller,0.4215,positive
127146,Kurt Cobain: Montage of Heck (2015),Documentary,Documentary,Kurt Cobain: Montage of Heck (2015) Documentary,0.0,neutral
127152,Going Clear: Scientology and the Prison of Belief (2015),Documentary,Documentary,Going Clear: Scientology and the Prison of Belief (2015) Documentary,-0.1779,negative
127164,"What Happened, Miss Simone? (2015)",Documentary,Documentary,"What Happened, Miss Simone? (2015) Documentary",-0.1531,negative
127172,A Story of Children and Film (2013),Documentary,Documentary,A Story of Children and Film (2013) Documentary,0.0,neutral
127180,"Story of Film: An Odyssey, The (2011)",Documentary,Documentary,"Story of Film: An Odyssey, The (2011) Documentary",0.0,neutral
127184,Eden (2014),Drama,Drama,Eden (2014) Drama,0.0,neutral
127194,The D Train (2015),Comedy,Comedy,The D Train (2015) Comedy,0.0,neutral
127198,Dope (2015),Comedy|Drama,Comedy Drama,Dope (2015) Comedy Drama,0.0,neutral
127202,Me and Earl and the Dying Girl (2015),Drama,Drama,Me and Earl and the Dying Girl (2015) Drama,0.0,neutral
127204,The Overnight (2015),Comedy,Comedy,The Overnight (2015) Comedy,0.0,neutral
127212,The Stanford Prison Experiment (2015),Drama|Thriller,Drama Thriller,The Stanford Prison Experiment (2015) Drama Thriller,-0.5106,negative
127298,A Pigeon Sat on a Branch Reflecting on Existence (2014),Comedy|Drama,Comedy Drama,A Pigeon Sat on a Branch Reflecting on Existence (2014) Comedy Drama,0.0,neutral
127319,The Loft (2014),Thriller,Thriller,The Loft (2014) Thriller,0.0,neutral
127323,Vice (2015),Action|Adventure|Sci-Fi|Thriller,Action Adventure Sci-Fi Thriller,Vice (2015) Action Adventure Sci-Fi Thriller,0.0,neutral
127390,Family Guy Presents: Blue Harvest (2007),Animation|Comedy,Animation Comedy,Family Guy Presents: Blue Harvest (2007) Animation Comedy,0.0,neutral
128087,Trinity and Sartana Are Coming (1972),Comedy|Western,Comedy Western,Trinity and Sartana Are Coming (1972) Comedy Western,0.0,neutral
128089,Kevin Hart: I'm a Grown Little Man (2009),Comedy,Comedy,Kevin Hart: I'm a Grown Little Man (2009) Comedy,0.0,neutral
128097,Jim Norton: American Degenerate (2013),Comedy,Comedy,Jim Norton: American Degenerate (2013) Comedy,0.0,neutral
128099,Jim Jefferies: BARE (2014),Comedy,Comedy,Jim Jefferies: BARE (2014) Comedy,0.0,neutral
128197,Hard Promises (1991),Comedy|Romance,Comedy Romance,Hard Promises (1991) Comedy Romance,0.296,positive
128360,The Hateful Eight (2015),Western,Western,The Hateful Eight (2015) Western,-0.4939,negative
128366,Patton Oswalt: Tragedy Plus Comedy Equals Time (2014),Comedy,Comedy,Patton Oswalt: Tragedy Plus Comedy Equals Time (2014) Comedy,-0.4404,negative
128488,Wild Card (2015),Action|Crime|Drama|Thriller,Action Crime Drama Thriller,Wild Card (2015) Action Crime Drama Thriller,0.0,neutral
128512,Paper Towns (2015),Drama|Mystery|Romance,Drama Mystery Romance,Paper Towns (2015) Drama Mystery Romance,0.0,neutral
128520,The Wedding Ringer (2015),Comedy,Comedy,The Wedding Ringer (2015) Comedy,0.0,neutral
128542,Wyrmwood (2015),Action|Horror|Sci-Fi,Action Horror Sci-Fi,Wyrmwood (2015) Action Horror Sci-Fi,0.0,neutral
128592,The Boy Next Door (2015),Mystery|Thriller,Mystery Thriller,The Boy Next Door (2015) Mystery Thriller,0.0,neutral
128594,Boy Meets Girl (2015),Comedy|Drama|Romance,Comedy Drama Romance,Boy Meets Girl (2015) Comedy Drama Romance,0.0,neutral
128620,Victoria (2015),Crime|Drama|Romance,Crime Drama Romance,Victoria (2015) Crime Drama Romance,0.0,neutral
128695,The Dark Valley (2014),Western,Western,The Dark Valley (2014) Western,0.0,neutral
128736,I'm Here (2010),Drama,Drama,I'm Here (2010) Drama,0.0,neutral
128832,The Last Five Years (2014),Comedy|Drama|Musical|Romance,Comedy Drama Musical Romance,The Last Five Years (2014) Comedy Drama Musical Romance,0.0,neutral
128838,Crimson Peak (2015),Horror,Horror,Crimson Peak (2015) Horror,0.0,neutral
128842,Dragonheart 3: The Sorcerer's Curse (2015),Action|Adventure|Fantasy,Action Adventure Fantasy,Dragonheart 3: The Sorcerer's Curse (2015) Action Adventure Fantasy,-0.5423,negative
128852,Chris Rock: Bigger & Blacker (1999),Comedy,Comedy,Chris Rock: Bigger & Blacker (1999) Comedy,0.0,neutral
128900,The Natural Love (1996),Documentary,Documentary,The Natural Love (1996) Documentary,0.7717,positive
128902,The Forgotten Space (2010),Documentary,Documentary,The Forgotten Space (2010) Documentary,-0.2263,negative
128908,Cloudburst (2011),Adventure|Comedy|Drama,Adventure Comedy Drama,Cloudburst (2011) Adventure Comedy Drama,0.0,neutral
128914,Tom Segura: Completely Normal (2014),Comedy,Comedy,Tom Segura: Completely Normal (2014) Comedy,0.0,neutral
128944,"Honey, We Shrunk Ourselves (1997)",Action|Adventure|Children|Comedy|Sci-Fi,Action Adventure Children Comedy Sci-Fi,"Honey, We Shrunk Ourselves (1997) Action Adventure Children Comedy Sci-Fi",0.0,neutral
128968,Stitch! The Movie (2003),Animation|Children|Comedy,Animation Children Comedy,Stitch! The Movie (2003) Animation Children Comedy,0.0,neutral
128975,Hot Tub Time Machine 2 (2015),Comedy|Sci-Fi,Comedy Sci-Fi,Hot Tub Time Machine 2 (2015) Comedy Sci-Fi,0.0,neutral
128991,Johnny Express (2014),Animation|Comedy|Sci-Fi,Animation Comedy Sci-Fi,Johnny Express (2014) Animation Comedy Sci-Fi,0.0,neutral
129011,Eddie Izzard: Glorious (1997),Comedy,Comedy,Eddie Izzard: Glorious (1997) Comedy,0.6369,positive
129229,Northmen - A Viking Saga (2014),Action|Adventure,Action Adventure,Northmen - A Viking Saga (2014) Action Adventure,0.0,neutral
129250,Superfast! (2015),(no genres listed),(no genres listed),Superfast! (2015) (no genres listed),0.0,neutral
129313,Reality (2014),Comedy,Comedy,Reality (2014) Comedy,0.0,neutral
129333,Julia (2014),Horror|Thriller,Horror Thriller,Julia (2014) Horror Thriller,0.0,neutral
129354,Focus (2015),Comedy|Crime|Drama|Romance,Comedy Crime Drama Romance,Focus (2015) Comedy Crime Drama Romance,0.0,neutral
129397,Marvel One-Shot: Item 47 (2012),Action|Fantasy|Sci-Fi,Action Fantasy Sci-Fi,Marvel One-Shot: Item 47 (2012) Action Fantasy Sci-Fi,0.4215,positive
129428,The Second Best Exotic Marigold Hotel (2015),Comedy|Drama,Comedy Drama,The Second Best Exotic Marigold Hotel (2015) Comedy Drama,0.6369,positive
129514,George Carlin: It's Bad for Ya! (2008),Comedy,Comedy,George Carlin: It's Bad for Ya! (2008) Comedy,-0.5848,negative
129657,Tracers (2015),Action,Action,Tracers (2015) Action,0.0,neutral
129659,"McFarland, USA (2015)",Drama,Drama,"McFarland, USA (2015) Drama",0.0,neutral
129737,Unfinished Business (2015),Comedy,Comedy,Unfinished Business (2015) Comedy,0.0,neutral
129779,Ghost in the Shell Arise - Border 1: Ghost Pain (2013),Action|Animation|Sci-Fi,Action Animation Sci-Fi,Ghost in the Shell Arise - Border 1: Ghost Pain (2013) Action Animation Sci-Fi,-0.7845,negative
129937,Run All Night (2015),Action|Crime|Drama|Thriller,Action Crime Drama Thriller,Run All Night (2015) Action Crime Drama Thriller,0.0,neutral
130050,Digging Up the Marrow (2014),Drama|Fantasy|Horror|Mystery|Thriller,Drama Fantasy Horror Mystery Thriller,Digging Up the Marrow (2014) Drama Fantasy Horror Mystery Thriller,0.0,neutral
130052,Clown (2014),Drama|Horror,Drama Horror,Clown (2014) Drama Horror,0.0,neutral
130073,Cinderella (2015),Children|Drama|Fantasy|Romance,Children Drama Fantasy Romance,Cinderella (2015) Children Drama Fantasy Romance,0.0,neutral
130083,Kidnapping Mr. Heineken (2015),Action|Crime|Drama|Thriller,Action Crime Drama Thriller,Kidnapping Mr. Heineken (2015) Action Crime Drama Thriller,0.0,neutral
130087,The Cobbler (2015),Comedy|Drama|Fantasy,Comedy Drama Fantasy,The Cobbler (2015) Comedy Drama Fantasy,0.0,neutral
130444,Ruby Red (2013),Adventure|Children|Fantasy|Sci-Fi,Adventure Children Fantasy Sci-Fi,Ruby Red (2013) Adventure Children Fantasy Sci-Fi,0.0,neutral
130450,Pan (2015),Adventure|Children|Fantasy,Adventure Children Fantasy,Pan (2015) Adventure Children Fantasy,0.0,neutral
130452,While We're Young (2014),Comedy|Drama,Comedy Drama,While We're Young (2014) Comedy Drama,0.0,neutral
130482,Too Late for Tears (1949),Crime|Drama|Film-Noir|Mystery|Thriller,Crime Drama Film-Noir Mystery Thriller,Too Late for Tears (1949) Crime Drama Film-Noir Mystery Thriller,-0.2263,negative
130490,Insurgent (2015),Action|Sci-Fi|Thriller,Action Sci-Fi Thriller,Insurgent (2015) Action Sci-Fi Thriller,0.0,neutral
130498,La vérité si je mens ! (1997),Comedy,Comedy,La vérité si je mens ! (1997) Comedy,0.0,neutral
130518,The Amazing Screw-On Head (2006),Action|Adventure|Animation|Comedy|Sci-Fi,Action Adventure Animation Comedy Sci-Fi,The Amazing Screw-On Head (2006) Action Adventure Animation Comedy Sci-Fi,0.5859,positive
130520,Home (2015),Adventure|Animation|Children|Comedy|Fantasy|Sci-Fi,Adventure Animation Children Comedy Fantasy Sci-Fi,Home (2015) Adventure Animation Children Comedy Fantasy Sci-Fi,0.0,neutral
130576,Midnight Special (2015),Drama|Sci-Fi,Drama Sci-Fi,Midnight Special (2015) Drama Sci-Fi,0.4019,positive
130578,"Gunman, The (2015)",Action|Thriller,Action Thriller,"Gunman, The (2015) Action Thriller",0.0,neutral
130634,Furious 7 (2015),Action|Crime|Thriller,Action Crime Thriller,Furious 7 (2015) Action Crime Thriller,-0.5719,negative
130686,The Final Girls (2015),Comedy|Horror,Comedy Horror,The Final Girls (2015) Comedy Horror,0.0,neutral
130840,Spring (2015),Horror|Romance|Sci-Fi,Horror Romance Sci-Fi,Spring (2015) Horror Romance Sci-Fi,0.0,neutral
130842,Power/Rangers (2015),Action|Adventure|Sci-Fi,Action Adventure Sci-Fi,Power/Rangers (2015) Action Adventure Sci-Fi,0.0,neutral
130970,George Carlin: Life Is Worth Losing (2005),Comedy,Comedy,George Carlin: Life Is Worth Losing (2005) Comedy,-0.1779,negative
130976,Legend No. 17 (2013),Drama,Drama,Legend No. 17 (2013) Drama,0.0,neutral
130978,Love and Pigeons (1985),Comedy|Romance,Comedy Romance,Love and Pigeons (1985) Comedy Romance,0.6369,positive
131013,Get Hard (2015),Comedy|Crime,Comedy Crime,Get Hard (2015) Comedy Crime,-0.1027,negative
131023,That Sugar Film (2014),Documentary,Documentary,That Sugar Film (2014) Documentary,0.0,neutral
131098,Saving Santa (2013),Animation|Children|Comedy,Animation Children Comedy,Saving Santa (2013) Animation Children Comedy,0.0,neutral
131104,The Brain (1969),Comedy|Crime,Comedy Crime,The Brain (1969) Comedy Crime,0.0,neutral
131130,Tom and Jerry: A Nutcracker Tale (2007),Animation|Comedy,Animation Comedy,Tom and Jerry: A Nutcracker Tale (2007) Animation Comedy,0.0,neutral
131237,What Men Talk About (2010),Comedy,Comedy,What Men Talk About (2010) Comedy,0.0,neutral
131439,Kill Me Three Times (2014),Thriller,Thriller,Kill Me Three Times (2014) Thriller,-0.6908,negative
131480,Poker Night (2014),Action|Crime|Thriller,Action Crime Thriller,Poker Night (2014) Action Crime Thriller,0.0,neutral
131578,Reckless Kelly (1994),Comedy,Comedy,Reckless Kelly (1994) Comedy,-0.4019,negative
131610,Willy/Milly (1986),Comedy|Fantasy,Comedy Fantasy,Willy/Milly (1986) Comedy Fantasy,0.0,neutral
131656,Shaun the Sheep Movie (2015),Adventure|Animation|Children|Comedy,Adventure Animation Children Comedy,Shaun the Sheep Movie (2015) Adventure Animation Children Comedy,0.0,neutral
131714,Last Knights (2015),Action|Adventure,Action Adventure,Last Knights (2015) Action Adventure,0.0,neutral
131724,The Jinx: The Life and Deaths of Robert Durst (2015),Documentary,Documentary,The Jinx: The Life and Deaths of Robert Durst (2015) Documentary,0.0,neutral
131739,Batman vs. Robin (2015),Action|Adventure|Animation,Action Adventure Animation,Batman vs. Robin (2015) Action Adventure Animation,0.0,neutral
131749,Libre et assoupi (2014),Comedy,Comedy,Libre et assoupi (2014) Comedy,0.0,neutral
131796,Woman in Gold (2015),Drama,Drama,Woman in Gold (2015) Drama,0.0,neutral
131826,Iliza Shlesinger: Freezing Hot (2015),Comedy,Comedy,Iliza Shlesinger: Freezing Hot (2015) Comedy,-0.1027,negative
131920,The Road Within (2014),Comedy|Drama,Comedy Drama,The Road Within (2014) Comedy Drama,0.0,neutral
131934,The Malibu Bikini Shop (1986),Comedy,Comedy,The Malibu Bikini Shop (1986) Comedy,0.0,neutral
132046,Tomorrowland (2015),Action|Adventure|Children|Mystery|Sci-Fi,Action Adventure Children Mystery Sci-Fi,Tomorrowland (2015) Action Adventure Children Mystery Sci-Fi,0.0,neutral
132084,Let It Be Me (1995),(no genres listed),(no genres listed),Let It Be Me (1995) (no genres listed),0.0,neutral
132153,Buzzard (2015),Comedy|Drama|Horror,Comedy Drama Horror,Buzzard (2015) Comedy Drama Horror,0.0,neutral
132157,Paul Blart: Mall Cop 2 (2015),Action|Comedy|Crime,Action Comedy Crime,Paul Blart: Mall Cop 2 (2015) Action Comedy Crime,0.0,neutral
132333,Seve (2014),Documentary|Drama,Documentary Drama,Seve (2014) Documentary Drama,0.0,neutral
132335,Breathe (2014),Drama,Drama,Breathe (2014) Drama,0.0,neutral
132362,Patlabor 2: The Movie (1993),Action|Animation|Sci-Fi,Action Animation Sci-Fi,Patlabor 2: The Movie (1993) Action Animation Sci-Fi,0.0,neutral
132422,Da Sweet Blood of Jesus (2014),Comedy|Romance|Thriller,Comedy Romance Thriller,Da Sweet Blood of Jesus (2014) Comedy Romance Thriller,0.4588,positive
132424,The Longest Ride (2015),Drama|Romance,Drama Romance,The Longest Ride (2015) Drama Romance,0.0,neutral
132454,Girltrash: All Night Long (2014),Comedy|Crime|Drama,Comedy Crime Drama,Girltrash: All Night Long (2014) Comedy Crime Drama,0.0,neutral
132462,Sword of Vengeance (2014),Action|Adventure|Drama,Action Adventure Drama,Sword of Vengeance (2014) Action Adventure Drama,0.0,neutral
132488,Lovesick (2014),Comedy|Romance,Comedy Romance,Lovesick (2014) Comedy Romance,0.0,neutral
132496,Danny Collins (2015),Comedy|Drama,Comedy Drama,Danny Collins (2015) Comedy Drama,0.0,neutral
132584,The Even Stevens Movie (2003),Children|Comedy,Children Comedy,The Even Stevens Movie (2003) Children Comedy,0.0,neutral
132618,Kite (2014),Action|Crime|Drama|Mystery|Thriller,Action Crime Drama Mystery Thriller,Kite (2014) Action Crime Drama Mystery Thriller,0.0,neutral
132660,Man Up (2015),Comedy|Romance,Comedy Romance,Man Up (2015) Comedy Romance,0.0,neutral
132796,San Andreas (2015),Action|Drama|Thriller,Action Drama Thriller,San Andreas (2015) Action Drama Thriller,0.0,neutral
132800,Welcome to Me (2014),Comedy|Drama,Comedy Drama,Welcome to Me (2014) Comedy Drama,0.4588,positive
132888,Comedy Central Roast of James Franco (2013),Comedy,Comedy,Comedy Central Roast of James Franco (2013) Comedy,0.3612,positive
133115,We Could Be King (2014),Documentary,Documentary,We Could Be King (2014) Documentary,0.0,neutral
133195,Hitman: Agent 47 (2015),Action|Crime|Thriller,Action Crime Thriller,Hitman: Agent 47 (2015) Action Crime Thriller,0.0,neutral
133217,B/W (2015),Comedy|Crime|Sci-Fi,Comedy Crime Sci-Fi,B/W (2015) Comedy Crime Sci-Fi,0.0,neutral
133281,Ricki and the Flash (2015),Comedy|Drama,Comedy Drama,Ricki and the Flash (2015) Comedy Drama,0.0,neutral
